Time,EncoderAngle
1644557723.7996142,1839.00
1644557723.8085587,1842.00
1644557723.8160594,1845.00
1644557723.828016,1848.00
1644557723.8359985,1851.00
1644557723.8454003,1854.00
1644557723.8527415,1857.00
1644557723.8650992,1860.00
1644557723.8739758,1863.00
1644557723.8813329,1866.00
1644557723.8944204,1869.00
1644557723.902022,1872.00
1644557723.9108846,1875.00
1644557723.918183,1878.00
1644557723.930813,1881.00
1644557723.9396193,1884.00
1644557723.9477656,1887.00
1644557723.9591913,1890.00
1644557723.9671748,1893.00
1644557723.975606,1896.00
1644557723.9843369,1899.00
1644557723.99701,1902.00
1644557724.004882,1905.00
1644557724.0133207,1908.00
1644557724.0255167,1911.00
1644557724.0328262,1914.00
1644557724.0419238,1917.00
1644557724.049076,1920.00
1644557724.0624301,1923.00
1644557724.070271,1926.00
1644557724.078916,1929.00
1644557724.0912054,1932.00
1644557724.0993624,1935.00
1644557724.1075706,1938.00
1644557724.1149457,1941.00
1644557724.1280935,1944.00
1644557724.135048,1947.00
1644557724.1442137,1950.00
1644557724.1568065,1953.00
1644557724.1645393,1956.00
1644557724.1729481,1959.00
1644557724.180501,1962.00
1644557724.1926382,1965.00
1644557724.2014496,1968.00
1644557724.209753,1971.00
1644557724.222107,1974.00
1644557724.230457,1977.00
1644557724.2384298,1980.00
1644557724.2500086,1983.00
1644557724.2591033,1986.00
1644557724.2661512,1989.00
1644557724.2754736,1992.00
1644557724.2875252,1995.00
1644557724.2959867,1998.00
1644557724.3032942,2001.00
1644557724.3153508,2004.00
1644557724.3244805,2007.00
1644557724.3324723,2010.00
1644557724.3410478,2013.00
1644557724.352117,2016.00
1644557724.361437,2019.00
1644557724.3687155,2022.00
1644557724.3809536,2025.00
1644557724.3902018,2028.00
1644557724.3976471,2031.00
1644557724.406484,2034.00
1644557724.418188,2037.00
1644557724.426605,2040.00
1644557724.434529,2043.00
1644557724.4465005,2046.00
1644557724.455702,2049.00
1644557724.4638913,2052.00
1644557724.4720771,2055.00
1644557724.483885,2058.00
1644557724.492467,2061.00
1644557724.4999597,2064.00
1644557724.513025,2067.00
1644557724.520672,2070.00
1644557724.5294023,2073.00
1644557724.5367057,2076.00
1644557724.5489526,2079.00
1644557724.5581203,2082.00
1644557724.5660222,2085.00
1644557724.5784793,2088.00
1644557724.5865839,2091.00
1644557724.594931,2094.00
1644557724.6021023,2097.00
1644557724.6153672,2100.00
1644557724.62359,2103.00
1644557724.6315026,2106.00
1644557724.6435122,2109.00
1644557724.6515038,2112.00
1644557724.659777,2115.00
1644557724.6677458,2118.00
1644557724.6797092,2121.00
1644557724.688726,2124.00
1644557724.697094,2127.00
1644557724.7092092,2130.00
1644557724.7173784,2133.00
1644557724.725858,2136.00
1644557724.7331343,2139.00
1644557724.7459795,2142.00
1644557724.7539952,2145.00
1644557724.7619364,2148.00
1644557724.7750273,2151.00
1644557724.7830775,2154.00
1644557724.791432,2157.00
1644557724.799329,2160.00
1644557724.8119595,2163.00
1644557724.8192368,2166.00
1644557724.8283622,2169.00
1644557724.840632,2172.00
1644557724.8478518,2175.00
1644557724.8571012,2178.00
1644557724.8648832,2181.00
1644557724.8775601,2184.00
1644557724.8854911,2187.00
1644557724.892859,2190.00
1644557724.9062083,2193.00
1644557724.9135518,2196.00
1644557724.9224348,2199.00
1644557724.933771,2202.00
1644557724.9425652,2205.00
1644557724.950506,2208.00
1644557724.9593568,2211.00
1644557724.971326,2214.00
1644557724.9798234,2217.00
1644557724.98746,2220.00
1644557724.9994817,2223.00
1644557725.008508,2226.00
1644557725.0166419,2229.00
1644557725.0249877,2232.00
1644557725.0372803,2235.00
1644557725.0453837,2238.00
1644557725.05288,2241.00
1644557725.064965,2244.00
1644557725.0741313,2247.00
1644557725.0814192,2250.00
1644557725.090553,2253.00
1644557725.1027992,2256.00
1644557725.1110003,2259.00
1644557725.1179852,2262.00
1644557725.1308143,2265.00
1644557725.1396897,2268.00
1644557725.1474066,2271.00
1644557725.1559877,2274.00
1644557725.1678865,2277.00
1644557725.1765077,2280.00
1644557725.1842694,2283.00
1644557725.196928,2286.00
1644557725.2045412,2289.00
1644557725.212251,2292.00
1644557725.221262,2295.00
1644557725.233363,2298.00
1644557725.2420115,2301.00
